Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2015-2016,John Moore,NJD,D,145.0,182.0,70.0,151.0,166.0,150.0,58.0,117.0,12.0,123.0,86.0,105.0,,133.0,Second Pair,73,1448.1833333333,4,7,34,1990-11-19,USA,USA,75,207,2009,1,21,21,,
2015-2016,John-Michael Liles,"BOS, CAR",D,77.0,34.0,49.0,149.0,48.0,41.0,93.0,109.0,62.0,93.0,14.0,138.0,,81.0,Second Pair,81,1644.6,6,8,44,1980-11-25,USA,USA,70,185,2000,5,29,159,,
2015-2016,Johnny Boychuk,NYI,D,6.0,67.0,110.0,12.0,16.0,155.0,8.0,33.0,128.0,55.0,39.0,51.0,,22.0,Second Pair,70,1495.6833333333,9,8,41,1984-01-19,CAN,CAN,74,227,2002,2,31,61,,
2015-2016,Johnny Oduya,DAL,D,112.0,42.0,,51.0,68.0,72.0,189.0,152.0,85.0,137.0,27.0,165.0,,118.0,Second Pair,82,1670.95,4,9,43,1981-10-01,SWE,SWE,72,191,2001,7,25,221,,
2015-2016,Jon Merrill,NJD,D,225.0,48.0,105.0,162.0,219.0,23.0,219.0,178.0,33.0,161.0,135.0,150.0,,202.0,Third Pair,47,794.13333333333,1,3,33,1992-02-03,USA,USA,75,204,2010,2,8,38,,
2015-2016,Jonas Brodin,MIN,D,213.0,14.0,109.0,66.0,204.0,17.0,195.0,149.0,188.0,210.0,37.0,222.0,,129.0,Second Pair,68,1388.5166666667,2,3,31,1993-07-12,SWE,SWE,74,196,2011,1,10,10,,
2015-2016,Jonathan Ericsson,DET,D,121.0,199.0,,90.0,158.0,69.0,168.0,154.0,74.0,124.0,156.0,71.0,,194.0,Second Pair,71,1315.95,3,6,41,1984-03-02,SWE,SWE,76,218,2002,9,31,291,,
2015-2016,Jordie Benn,DAL,D,66.0,91.0,,39.0,25.0,123.0,150.0,129.0,48.0,97.0,112.0,82.0,,136.0,Third Pair,64,1001.7833333333,3,6,37,1987-07-26,CAN,CAN,74,201,-,-,-,-,,
2015-2016,Josh Gorges,BUF,D,227.0,56.0,,18.0,227.0,185.0,226.0,215.0,229.0,213.0,153.0,79.0,,101.0,Second Pair,77,1575.8166666667,2,2,40,1984-08-14,CAN,CAN,73,204,-,-,-,-,,
2015-2016,Josh Manson,ANA,D,126.0,123.0,,145.0,56.0,22.0,163.0,136.0,172.0,206.0,194.0,47.0,,190.0,Second Pair,71,1333.55,5,3,33,1991-10-07,USA,CAN,75,218,2011,6,9,160,,
2015-2016,Justin Braun,SJS,D,70.0,7.0,123.0,60.0,57.0,13.0,108.0,166.0,164.0,78.0,93.0,132.0,,76.0,Second Pair,80,1644.75,4,11,38,1987-02-10,USA,USA,74,205,2007,7,20,201,,
2015-2016,Justin Falk,CBJ,D,151.0,168.0,,,103.0,216.0,204.0,224.0,148.0,61.0,55.0,32.0,,206.0,Third Pair,24,341.41666666667,0,4,36,1988-10-11,CAN,CAN,77,223,2007,4,19,110,,
2015-2016,Justin Faulk,CAR,D,12.0,194.0,4.0,84.0,5.0,194.0,7.0,7.0,105.0,41.0,65.0,103.0,,15.0,First Pair,64,1538.85,16,10,33,1992-03-20,USA,USA,72,214,2010,2,7,37,,
2015-2016,Justin Schultz,"EDM, PIT",D,105.0,197.0,52.0,168.0,122.0,180.0,103.0,76.0,72.0,60.0,22.0,214.0,,80.0,Second Pair,63,1160.7,4,6,35,1990-07-06,CAN,CAN,74,190,2008,2,13,43,,
2015-2016,Jyrki Jokipakka,"CGY, DAL",D,140.0,183.0,,142.0,123.0,167.0,194.0,187.0,94.0,91.0,113.0,118.0,,191.0,Third Pair,58,902.41666666667,2,6,33,1991-08-20,FIN,FIN,75,215,2011,7,14,195,,
2015-2016,Karl Alzner,WSH,D,149.0,12.0,,9.0,112.0,55.0,193.0,123.0,189.0,141.0,74.0,104.0,,83.0,Second Pair,82,1752.75,4,8,36,1988-09-24,CAN,CAN,75,213,2007,1,5,5,,
2015-2016,Keith Yandle,NYR,D,42.0,213.0,11.0,,76.0,188.0,9.0,100.0,2.0,2.0,88.0,210.0,,23.0,Second Pair,82,1636.8833333333,5,24,38,1986-09-09,USA,USA,73,192,2005,4,14,105,,
2015-2016,Kevan Miller,BOS,D,111.0,19.0,,4.0,134.0,21.0,182.0,105.0,76.0,171.0,79.0,30.0,,131.0,Second Pair,71,1353.1666666667,5,6,37,1987-11-15,USA,USA,74,210,-,-,-,-,,
2015-2016,Kevin Bieksa,ANA,D,59.0,188.0,58.0,82.0,41.0,191.0,67.0,111.0,112.0,127.0,189.0,49.0,,79.0,Second Pair,71,1491.7666666667,4,7,44,1981-06-16,CAN,CAN,73,197,2001,5,20,151,,
2015-2016,Kevin Connauton,"ARI, CBJ",D,38.0,215.0,81.0,,90.0,210.0,21.0,30.0,78.0,108.0,149.0,67.0,,108.0,Third Pair,65,1087.9666666667,5,3,35,1990-02-23,CAN,CAN,74,205,2009,3,22,83,,
2015-2016,Kevin Klein,NYR,D,76.0,95.0,,17.0,118.0,168.0,160.0,23.0,197.0,148.0,24.0,70.0,,68.0,Second Pair,69,1406.5333333333,9,4,40,1984-12-13,CAN,CAN,73,206,2003,2,7,37,,
2015-2016,Kevin Shattenkirk,STL,D,30.0,23.0,2.0,112.0,72.0,34.0,12.0,12.0,23.0,7.0,119.0,157.0,,9.0,First Pair,72,1614.4,14,18,36,1989-01-29,USA,USA,72,212,2007,1,14,14,,
2015-2016,Klas Dahlbeck,ARI,D,203.0,177.0,,146.0,226.0,204.0,173.0,162.0,161.0,199.0,198.0,16.0,,187.0,Third Pair,71,1117.0333333333,2,2,34,1991-07-06,SWE,SWE,75,207,2011,3,18,79,,
2015-2016,Korbinian Holzer,ANA,D,144.0,184.0,,165.0,99.0,198.0,213.0,225.0,212.0,66.0,125.0,17.0,,218.0,Third Pair,29,427.86666666667,0,3,37,1988-02-16,DEU,DEU,75,213,2006,4,18,111,,
2015-2016,Kris Letang,PIT,D,8.0,54.0,13.0,94.0,7.0,58.0,10.0,8.0,49.0,9.0,92.0,98.0,,3.0,First Pair,71,1913.1,16,23,38,1987-04-24,CAN,CAN,72,201,2005,3,1,62,,
2015-2016,Kris Russell,"CGY, DAL",D,183.0,20.0,44.0,105.0,174.0,213.0,154.0,110.0,43.0,76.0,11.0,205.0,,18.0,First Pair,62,1430.7,4,7,38,1987-05-02,CAN,CAN,70,170,2005,3,6,67,,
2015-2016,Kyle Quincey,DET,D,139.0,107.0,,10.0,142.0,56.0,126.0,97.0,68.0,165.0,203.0,108.0,,120.0,Second Pair,47,928.88333333333,4,0,39,1985-08-12,CAN,CAN,74,210,2003,4,31,132,,
2015-2016,Ladislav Smid,CGY,D,222.0,30.0,,167.0,145.0,189.0,211.0,221.0,47.0,228.0,71.0,18.0,,216.0,Fringe,22,254.88333333333,0,0,39,1986-02-01,CZE,CZE,76,210,2004,1,9,9,,
2015-2016,Luca Sbisa,VAN,D,197.0,196.0,,117.0,176.0,217.0,181.0,121.0,65.0,181.0,89.0,36.0,,156.0,Third Pair,41,712.38333333333,2,3,35,1990-01-30,ITA,CHE,74,206,2008,1,19,19,,
2015-2016,Luke Schenn,"LAK, PHI",D,75.0,142.0,,20.0,95.0,125.0,118.0,104.0,55.0,146.0,109.0,4.0,,124.0,Third Pair,72,1265.1333333333,4,3,35,1989-11-02,CAN,CAN,74,225,2008,1,5,5,,
2015-2016,Marc Methot,OTT,D,137.0,114.0,,97.0,65.0,73.0,179.0,114.0,110.0,189.0,134.0,65.0,,123.0,Second Pair,69,1425.4166666667,5,3,40,1985-06-21,CAN,CAN,76,230,2003,6,1,168,,
2015-2016,Marc Staal,NYR,D,162.0,192.0,,28.0,127.0,186.0,176.0,151.0,213.0,179.0,148.0,149.0,,134.0,Second Pair,77,1515.3,2,5,38,1987-01-13,CAN,CAN,76,208,2005,1,12,12,,
2015-2016,Marc-Edouard Vlasic,SJS,D,36.0,10.0,80.0,50.0,29.0,7.0,82.0,39.0,174.0,59.0,36.0,194.0,,40.0,First Pair,67,1549.7,8,13,38,1987-03-30,CAN,CAN,73,205,2005,2,5,35,,
2015-2016,Marco Scandella,MIN,D,71.0,44.0,,41.0,183.0,36.0,63.0,50.0,209.0,119.0,56.0,144.0,,74.0,Second Pair,73,1511.1,5,7,35,1990-02-23,CAN,CAN,75,212,2008,2,25,55,,
2015-2016,Marek Zidlicky,NYI,D,100.0,86.0,54.0,,94.0,82.0,117.0,47.0,22.0,48.0,175.0,135.0,,87.0,Third Pair,53,825.91666666667,4,6,48,1977-02-03,CZE,CZE,71,190,2001,6,11,176,,
2015-2016,Mark Barberio,MTL,D,29.0,98.0,,,10.0,28.0,95.0,79.0,42.0,139.0,114.0,188.0,,179.0,Third Pair,30,449.93333333333,2,2,35,1990-03-23,CAN,CAN,73,200,2008,6,1,152,,
2015-2016,Mark Borowiecki,OTT,D,226.0,191.0,,101.0,193.0,200.0,228.0,207.0,225.0,215.0,210.0,1.0,,221.0,Third Pair,63,921.5,1,1,35,1989-07-12,CAN,CAN,74,204,2008,5,18,139,,
2015-2016,Mark Fayne,EDM,D,190.0,99.0,,48.0,180.0,120.0,153.0,158.0,226.0,216.0,137.0,148.0,,168.0,Third Pair,69,1153.4666666667,2,2,38,1987-05-15,USA,USA,75,209,2005,5,30,155,,
2015-2016,Mark Giordano,CGY,D,16.0,40.0,15.0,81.0,129.0,86.0,14.0,6.0,207.0,15.0,44.0,179.0,,4.0,First Pair,82,2033.0166666667,21,17,41,1983-10-03,CAN,CAN,72,205,-,-,-,-,,
2015-2016,Mark Pysyk,BUF,D,193.0,138.0,,166.0,146.0,87.0,177.0,205.0,154.0,132.0,205.0,167.0,,198.0,Third Pair,55,874.66666666667,1,6,33,1992-01-11,CAN,CAN,73,198,2010,1,23,23,,
2015-2016,Mark Streit,PHI,D,90.0,145.0,28.0,158.0,97.0,153.0,68.0,48.0,131.0,21.0,31.0,209.0,,44.0,Second Pair,62,1356.2166666667,6,6,47,1977-12-11,CHE,CHE,71,186,2004,9,4,262,,
2015-2016,Mark Stuart,WPG,D,187.0,61.0,,87.0,101.0,102.0,208.0,192.0,77.0,200.0,200.0,12.0,,145.0,Third Pair,64,1046.4,1,0,41,1984-04-27,USA,USA,74,215,2003,1,21,21,,
2015-2016,Martin Marincin,TOR,D,158.0,187.0,,25.0,91.0,127.0,164.0,208.0,143.0,185.0,170.0,198.0,,205.0,Third Pair,65,1090.0,1,3,33,1992-02-18,SVK,SVK,77,217,2010,2,16,46,,
2015-2016,Matt Bartkowski,VAN,D,131.0,226.0,,140.0,186.0,161.0,101.0,150.0,97.0,134.0,168.0,43.0,,197.0,Second Pair,80,1489.5333333333,6,5,37,1988-06-04,USA,USA,73,201,2008,7,9,190,,
2015-2016,Matt Carle,TBL,D,141.0,64.0,121.0,35.0,113.0,84.0,167.0,132.0,156.0,140.0,150.0,207.0,,114.0,Third Pair,64,1073.9,2,3,40,1984-09-25,USA,USA,72,197,2003,2,17,47,,
2015-2016,Matt Dumba,MIN,D,93.0,174.0,73.0,,179.0,101.0,20.0,14.0,18.0,74.0,50.0,141.0,,106.0,Third Pair,81,1364.0833333333,10,11,30,1994-07-25,CAN,CAN,72,181,2012,1,7,7,,
2015-2016,Matt Hunwick,TOR,D,113.0,220.0,,144.0,77.0,206.0,141.0,175.0,149.0,155.0,188.0,92.0,,152.0,First Pair,60,1353.8166666667,2,5,40,1985-05-21,USA,USA,71,194,2004,7,31,224,,
2015-2016,Matt Niskanen,WSH,D,83.0,57.0,18.0,115.0,78.0,20.0,81.0,107.0,186.0,52.0,155.0,88.0,,51.0,First Pair,82,2022.25,5,12,38,1986-12-06,USA,USA,73,203,2005,1,28,28,,
2015-2016,Matt Tennyson,SJS,D,152.0,211.0,,,150.0,192.0,77.0,99.0,21.0,156.0,106.0,94.0,,203.0,Fringe,29,304.8,1,1,35,1990-04-23,USA,USA,74,205,-,-,-,-,,
2015-2016,Mattias Ekholm,NSH,D,84.0,8.0,104.0,1.0,88.0,1.0,129.0,66.0,83.0,99.0,127.0,168.0,,104.0,Second Pair,82,1659.8166666667,8,12,35,1990-05-24,SWE,SWE,76,215,2009,4,11,102,,
2015-2016,Michael Del Zotto,PHI,D,51.0,94.0,68.0,109.0,70.0,147.0,60.0,56.0,117.0,75.0,58.0,46.0,,49.0,First Pair,52,1217.4666666667,4,4,35,1990-06-24,CAN,CAN,72,195,2008,1,20,20,,
2015-2016,Michael Stone,ARI,D,55.0,87.0,26.0,62.0,140.0,183.0,32.0,92.0,115.0,42.0,201.0,48.0,,39.0,First Pair,75,1684.9833333333,6,15,35,1990-06-07,CAN,CAN,75,210,2008,3,8,69,,
2015-2016,Michal Jordan,CAR,D,212.0,72.0,,,187.0,85.0,132.0,146.0,54.0,229.0,63.0,160.0,,210.0,Third Pair,36,545.9,1,0,34,1990-07-17,CZE,CZE,73,195,2008,4,14,105,,
2015-2016,Michal Rozsival,CHI,D,115.0,103.0,,,43.0,106.0,174.0,198.0,24.0,82.0,167.0,55.0,,164.0,Third Pair,51,824.18333333333,1,6,46,1978-09-03,CZE,CZE,73,210,1996,4,25,105,,
2015-2016,Mike Green,DET,D,32.0,62.0,17.0,,71.0,42.0,22.0,28.0,6.0,12.0,107.0,110.0,,35.0,Second Pair,74,1462.8666666667,7,12,39,1985-10-12,CAN,CAN,73,210,2004,1,29,29,,
2015-2016,Mike Reilly,MIN,D,156.0,216.0,,,190.0,211.0,128.0,134.0,4.0,102.0,212.0,229.0,,208.0,Fringe,29,350.4,1,2,31,1993-07-13,USA,USA,73,196,2011,4,7,98,,
2015-2016,Mike Weber,"BUF, WSH",D,216.0,28.0,,61.0,215.0,97.0,191.0,196.0,193.0,198.0,225.0,10.0,,151.0,Third Pair,45,696.61666666667,1,3,37,1987-12-16,USA,USA,74,188,2006,2,27,57,,
2015-2016,Morgan Rielly,TOR,D,46.0,212.0,53.0,157.0,64.0,209.0,38.0,64.0,176.0,77.0,25.0,158.0,,52.0,First Pair,82,1904.6166666667,9,8,31,1994-03-09,CAN,CAN,73,222,2012,1,5,5,,
2015-2016,Nate Guenin,COL,D,229.0,100.0,,159.0,229.0,205.0,227.0,217.0,28.0,220.0,49.0,119.0,,214.0,Third Pair,29,378.75,0,0,42,1982-12-10,USA,USA,75,207,2002,4,31,127,,
2015-2016,Nate Prosser,MIN,D,224.0,2.0,,13.0,208.0,44.0,218.0,189.0,217.0,211.0,159.0,136.0,,217.0,Fringe,54,614.7,0,1,39,1986-05-07,USA,USA,74,201,-,-,-,-,,
2015-2016,Nate Schmidt,WSH,D,91.0,83.0,,152.0,62.0,88.0,107.0,156.0,46.0,154.0,2.0,147.0,,159.0,Second Pair,72,1301.0166666667,2,8,33,1991-07-16,USA,USA,72,195,-,-,-,-,,
2015-2016,Nathan Beaulieu,MTL,D,143.0,167.0,90.0,,126.0,148.0,145.0,188.0,144.0,81.0,126.0,146.0,,149.0,Third Pair,64,1117.25,2,8,32,1992-12-05,CAN,CAN,74,200,2011,1,17,17,,
2015-2016,Nick Holden,COL,D,172.0,201.0,98.0,86.0,202.0,203.0,152.0,62.0,180.0,136.0,90.0,37.0,,109.0,Second Pair,82,1794.2,6,8,38,1987-05-15,CAN,CAN,76,210,-,-,-,-,,
2015-2016,Nick Leddy,NYI,D,37.0,163.0,33.0,,6.0,141.0,96.0,61.0,108.0,23.0,30.0,164.0,,63.0,First Pair,81,1832.0,5,19,34,1991-03-20,USA,USA,72,205,2009,1,16,16,,
2015-2016,Nick Schultz,PHI,D,214.0,24.0,,21.0,199.0,91.0,203.0,213.0,224.0,204.0,174.0,106.0,,132.0,Third Pair,81,1453.7166666667,1,2,42,1982-08-25,CAN,CAN,73,203,2000,2,3,33,,
2015-2016,Nicklas Grossmann,ARI,D,195.0,147.0,,57.0,198.0,156.0,214.0,103.0,206.0,208.0,146.0,40.0,,178.0,Third Pair,58,1031.5833333333,3,2,40,1985-01-22,SWE,SWE,76,230,2004,2,26,56,,
2015-2016,Nikita Nesterov,TBL,D,157.0,203.0,89.0,,120.0,133.0,88.0,87.0,11.0,158.0,209.0,52.0,,201.0,Third Pair,57,848.7,3,4,32,1993-03-28,RUS,RUS,71,191,2011,5,27,148,,
2015-2016,Nikita Zadorov,COL,D,219.0,222.0,116.0,,224.0,208.0,198.0,211.0,222.0,131.0,207.0,27.0,,222.0,Third Pair,22,372.51666666667,0,2,30,1995-04-16,RUS,RUS,78,248,2013,1,16,16,,
2015-2016,Niklas Hjalmarsson,CHI,D,161.0,33.0,,80.0,80.0,27.0,180.0,177.0,163.0,143.0,110.0,219.0,,92.0,First Pair,81,1812.6333333333,2,7,38,1987-06-06,SWE,SWE,75,197,2005,4,17,108,,
2015-2016,Niklas Kronwall,DET,D,191.0,130.0,34.0,88.0,121.0,94.0,184.0,89.0,44.0,38.0,160.0,127.0,,61.0,First Pair,64,1408.6,3,11,44,1981-01-12,SWE,SWE,72,194,2000,1,29,29,,
2015-2016,Noah Hanifin,CAR,D,98.0,221.0,85.0,,161.0,221.0,84.0,139.0,129.0,34.0,178.0,178.0,,143.0,Third Pair,79,1414.4166666667,4,15,28,1997-01-25,USA,USA,75,207,2015,1,5,5,,
2015-2016,Oliver Ekman-Larsson,ARI,D,26.0,149.0,12.0,161.0,130.0,80.0,4.0,2.0,187.0,31.0,7.0,81.0,,10.0,First Pair,75,1857.7166666667,21,16,33,1991-07-17,SWE,SWE,74,200,2009,1,6,6,,
2015-2016,Olli Maatta,PIT,D,48.0,118.0,112.0,102.0,86.0,79.0,109.0,55.0,70.0,85.0,81.0,159.0,,93.0,Second Pair,67,1337.3333333333,6,7,30,1994-08-22,FIN,FIN,74,207,2012,1,22,22,,
2015-2016,Oscar Klefbom,EDM,D,57.0,115.0,,103.0,173.0,109.0,104.0,69.0,214.0,90.0,41.0,202.0,,59.0,Second Pair,30,656.25,4,4,31,1993-07-20,SWE,SWE,75,216,2011,1,19,19,,
2015-2016,P.K. Subban,MTL,D,19.0,200.0,22.0,119.0,19.0,145.0,29.0,44.0,118.0,11.0,164.0,121.0,,11.0,First Pair,68,1792.6333333333,6,22,36,1989-05-13,CAN,CAN,72,210,2007,2,13,43,,
2015-2016,Patrick Wiercioch,OTT,D,108.0,195.0,96.0,,24.0,135.0,72.0,171.0,57.0,126.0,166.0,126.0,,155.0,Third Pair,52,901.71666666667,0,2,34,1990-09-12,CAN,CAN,77,202,2008,2,12,42,,
2015-2016,Patrik Nemeth,DAL,D,129.0,124.0,,,40.0,100.0,170.0,227.0,75.0,138.0,128.0,80.0,,196.0,Third Pair,38,594.33333333333,0,3,33,1992-02-08,SWE,SWE,76,230,2010,2,11,41,,
2015-2016,Paul Martin,SJS,D,132.0,35.0,106.0,69.0,32.0,38.0,221.0,147.0,56.0,106.0,62.0,192.0,,110.0,Second Pair,78,1616.7666666667,3,7,44,1981-03-05,USA,USA,73,200,2000,2,32,62,,
2015-2016,Paul Postma,WPG,D,86.0,111.0,,,84.0,53.0,85.0,40.0,86.0,224.0,184.0,184.0,,225.0,Fringe,26,297.76666666667,2,0,36,1989-02-22,CAN,CAN,75,195,2007,7,24,205,,
2015-2016,Petter Granberg,NSH,D,228.0,129.0,,,228.0,90.0,229.0,223.0,169.0,152.0,192.0,44.0,,228.0,Third Pair,27,370.43333333333,0,2,32,1992-08-27,SWE,SWE,75,200,2010,4,26,116,,
2015-2016,Radko Gudas,PHI,D,11.0,55.0,,138.0,23.0,126.0,15.0,93.0,103.0,160.0,216.0,2.0,,60.0,Second Pair,76,1508.15,5,5,35,1990-06-05,CZE,CZE,72,208,2010,3,6,66,,
2015-2016,Rasmus Ristolainen,BUF,D,175.0,202.0,78.0,123.0,222.0,214.0,53.0,58.0,216.0,95.0,8.0,95.0,,46.0,First Pair,82,2073.0166666667,9,15,30,1994-10-27,FIN,FIN,76,221,2013,1,8,8,,
2015-2016,Rob Scuderi,"CHI, LAK, PIT",D,210.0,76.0,,99.0,148.0,62.0,225.0,220.0,36.0,151.0,16.0,211.0,,213.0,Third Pair,63,996.03333333333,0,5,46,1978-12-30,USA,USA,73,216,1998,5,20,134,,
2015-2016,Robert Bortuzzo,STL,D,85.0,1.0,,169.0,133.0,3.0,73.0,98.0,165.0,197.0,226.0,3.0,,183.0,Third Pair,40,530.76666666667,2,0,36,1989-03-18,CAN,CAN,76,216,2007,3,17,78,,
2015-2016,Roman Josi,NSH,D,15.0,13.0,19.0,29.0,81.0,43.0,34.0,17.0,120.0,3.0,26.0,212.0,,5.0,First Pair,81,2064.2166666667,14,33,35,1990-06-01,CHE,CHE,73,201,2008,2,8,38,,
2015-2016,Roman Polak,"SJS, TOR",D,127.0,45.0,,7.0,169.0,99.0,148.0,131.0,179.0,168.0,116.0,5.0,,99.0,Second Pair,79,1513.3833333333,1,8,39,1986-04-28,CZE,CZE,74,240,2004,6,17,180,,
2015-2016,Ron Hainsey,CAR,D,117.0,79.0,,30.0,54.0,76.0,151.0,142.0,91.0,175.0,68.0,140.0,,117.0,First Pair,81,1808.3,5,6,44,1981-03-24,USA,USA,75,201,2000,1,13,13,,
2015-2016,Ryan Ellis,NSH,D,14.0,4.0,40.0,148.0,50.0,2.0,28.0,20.0,64.0,25.0,1.0,177.0,,50.0,Second Pair,79,1650.9833333333,10,13,34,1991-01-03,CAN,CAN,70,180,2009,1,11,11,,
2015-2016,Ryan McDonagh,NYR,D,31.0,170.0,29.0,23.0,53.0,195.0,69.0,32.0,195.0,28.0,21.0,145.0,,28.0,First Pair,73,1631.7166666667,9,16,36,1989-06-13,USA,USA,73,215,2007,1,12,12,,
2015-2016,Ryan Murphy,CAR,D,63.0,162.0,57.0,,92.0,108.0,52.0,127.0,26.0,18.0,9.0,186.0,,116.0,Third Pair,35,603.86666666667,0,5,32,1993-03-31,CAN,CAN,71,175,2011,1,12,12,,
2015-2016,Ryan Murray,CBJ,D,185.0,112.0,75.0,100.0,83.0,163.0,202.0,138.0,177.0,122.0,176.0,217.0,,90.0,First Pair,82,1873.3833333333,4,8,31,1993-09-27,CAN,CAN,73,206,2012,1,2,2,,
2015-2016,Ryan Suter,MIN,D,114.0,29.0,42.0,38.0,87.0,15.0,87.0,120.0,30.0,45.0,84.0,200.0,,19.0,First Pair,82,2344.6166666667,8,21,40,1985-01-21,USA,USA,73,205,2003,1,7,7,,
2015-2016,Sami Vatanen,ANA,D,35.0,70.0,9.0,107.0,28.0,77.0,41.0,16.0,73.0,27.0,20.0,124.0,,29.0,Second Pair,71,1513.2833333333,9,13,34,1991-06-03,FIN,FIN,70,185,2009,4,15,106,,
2015-2016,Seth Jones,"CBJ, NSH",D,52.0,71.0,65.0,22.0,35.0,50.0,61.0,101.0,52.0,63.0,5.0,162.0,,69.0,First Pair,81,1788.2,3,12,30,1994-10-03,USA,USA,76,213,2013,1,4,4,,
2015-2016,Shayne Gostisbehere,PHI,D,43.0,219.0,83.0,,165.0,196.0,17.0,3.0,20.0,20.0,99.0,224.0,,34.0,Second Pair,64,1285.7833333333,17,14,32,1993-04-20,USA,USA,71,180,2012,3,17,78,,
2015-2016,Shea Weber,NSH,D,33.0,27.0,7.0,24.0,61.0,30.0,19.0,5.0,119.0,49.0,82.0,78.0,,6.0,First Pair,78,1979.4,20,17,39,1985-08-14,CAN,CAN,76,230,2003,2,19,49,,
2015-2016,Simon Despres,ANA,D,165.0,15.0,,155.0,116.0,39.0,122.0,216.0,80.0,135.0,151.0,20.0,,113.0,Second Pair,32,628.08333333333,0,1,33,1991-07-27,CAN,CAN,76,218,2009,1,30,30,,
2015-2016,Stefan Elliott,"ARI, NSH",D,20.0,206.0,,,220.0,207.0,18.0,35.0,82.0,35.0,120.0,191.0,,137.0,Third Pair,21,297.5,2,3,34,1991-01-30,CAN,CAN,73,190,2009,2,19,49,,
2015-2016,Steven Kampfer,FLA,D,211.0,38.0,,,209.0,71.0,116.0,185.0,107.0,222.0,144.0,60.0,,176.0,Third Pair,47,709.43333333333,0,0,36,1988-09-24,USA,USA,71,198,2007,4,2,93,,
2015-2016,TJ Brodie,CGY,D,118.0,108.0,67.0,98.0,149.0,118.0,165.0,74.0,192.0,26.0,3.0,226.0,,38.0,First Pair,70,1768.2333333333,6,16,35,1990-06-07,CAN,CAN,74,187,2008,4,23,114,,
2015-2016,Taylor Chorney,WSH,D,208.0,208.0,,127.0,191.0,201.0,220.0,203.0,15.0,180.0,218.0,112.0,,227.0,Third Pair,55,725.5,1,3,38,1987-04-27,CAN,USA,72,193,2005,2,6,36,,
2015-2016,Thomas Hickey,NYI,D,62.0,161.0,,32.0,49.0,179.0,157.0,80.0,96.0,71.0,83.0,111.0,,111.0,Third Pair,62,1079.0833333333,6,7,36,1989-02-08,CAN,CAN,72,185,2007,1,4,4,,
2015-2016,Toby Enstrom,WPG,D,167.0,96.0,72.0,72.0,75.0,64.0,216.0,122.0,63.0,107.0,133.0,220.0,,115.0,Second Pair,72,1501.5166666667,2,5,40,1984-11-05,SWE,SWE,70,180,2003,8,10,239,,
2015-2016,Tom Gilbert,MTL,D,181.0,82.0,120.0,110.0,111.0,121.0,175.0,153.0,147.0,193.0,94.0,181.0,,127.0,Third Pair,45,758.86666666667,1,1,42,1983-01-10,USA,USA,74,210,2002,4,33,129,,
2015-2016,Torey Krug,BOS,D,10.0,121.0,6.0,,66.0,65.0,2.0,36.0,19.0,6.0,13.0,175.0,,21.0,Second Pair,81,1750.7166666667,4,26,34,1991-04-12,USA,USA,69,194,-,-,-,-,,
2015-2016,Travis Hamonic,NYI,D,24.0,186.0,95.0,64.0,11.0,199.0,45.0,108.0,134.0,84.0,102.0,50.0,,48.0,First Pair,72,1715.3,5,5,34,1990-08-16,CAN,CAN,73,200,2008,2,23,53,,
2015-2016,Trevor Daley,"CHI, PIT",D,17.0,175.0,47.0,154.0,21.0,166.0,66.0,21.0,32.0,50.0,117.0,208.0,,56.0,Second Pair,82,1512.1833333333,6,9,41,1983-10-09,CAN,CAN,71,199,2002,2,13,43,,
2015-2016,Trevor van Riemsdyk,CHI,D,206.0,92.0,,135.0,185.0,154.0,199.0,182.0,99.0,174.0,157.0,216.0,,150.0,Second Pair,82,1638.6666666667,3,7,33,1991-07-24,USA,USA,75,191,-,-,-,-,,
2015-2016,Tyler Myers,WPG,D,102.0,154.0,69.0,95.0,206.0,165.0,76.0,38.0,167.0,87.0,183.0,156.0,,53.0,First Pair,73,1650.3833333333,9,7,35,1990-02-01,USA,CAN,80,229,2008,1,12,12,,
2015-2016,Tyson Barrie,COL,D,47.0,207.0,43.0,,177.0,202.0,42.0,10.0,124.0,14.0,18.0,193.0,,27.0,First Pair,78,1809.5666666667,13,20,33,1991-07-26,CAN,CAN,71,197,2009,3,3,64,,
2015-2016,Victor Hedman,TBL,D,3.0,25.0,50.0,68.0,22.0,25.0,24.0,22.0,13.0,10.0,100.0,173.0,,13.0,First Pair,78,1799.1666666667,10,22,34,1990-12-18,SWE,SWE,79,244,2009,1,2,2,,
2015-2016,Viktor Svedberg,CHI,D,119.0,228.0,,,196.0,229.0,64.0,77.0,114.0,225.0,163.0,221.0,,181.0,Third Pair,27,425.33333333333,2,0,34,1991-05-24,SWE,SWE,80,238,-,-,-,-,,
2015-2016,Willie Mitchell,FLA,D,200.0,101.0,,33.0,152.0,114.0,201.0,183.0,215.0,219.0,97.0,101.0,,142.0,Second Pair,46,916.56666666667,1,1,48,1977-04-23,CAN,CAN,75,210,1996,8,10,199,,
